"district","year","week","total_cases.x","total_death","tpr_district","tpr_status","total_tx_stock","total_cases.y","tx_available","tx_stock_weeks","tx_stockout","total_suspected.x","total_rdt_stock","total_suspected.y","rdt_stock_weeks","rdt_stockout"
"Soroti City",2022,29,1259,NA,52.2285714285714,"4. 40-55%",822012,1259,48353.6470588235,38.406391627342,"Overstock",2224,54469,2224,24.4914568345324,"Overstock"
"Soroti City",2022,30,1241,NA,57.5222222222222,"5. 55-70%",686146,1241,40361.5294117647,32.5233919514623,"Overstock",2271,55616,2271,24.4896521356231,"Overstock"
"Soroti City",2022,31,856,NA,47.2571428571429,"4. 40-55%",666336,856,39196.2352941177,45.7899945024739,"Overstock",1851,31979,1851,17.2766072393301,"Adequate stock"
"Soroti City",2022,32,469,NA,36.98,"3. 25-40%",363580,469,21387.0588235294,45.6014047410009,"Overstock",1280,25291,1280,19.75859375,"Adequate stock"
"Soroti City",2022,33,1264,NA,46.1375,"4. 40-55%",586149,1264,34479.3529411765,27.277969099032,"Overstock",2298,44684,2298,19.4447345517842,"Adequate stock"
"Soroti City",2022,34,975,NA,46.4,"4. 40-55%",608249,975,35779.3529411765,36.6967722473605,"Overstock",1732,36926,1732,21.3198614318707,"Overstock"
"Soroti City",2022,35,958,NA,34.85,"3. 25-40%",541508,958,31853.4117647059,33.2499078963527,"Overstock",1586,28054,1586,17.6885245901639,"Adequate stock"
"Soroti City",2022,36,1166,NA,42.7,"4. 40-55%",980020,1166,57648.2352941177,49.4410251236,"Overstock",2366,72993,2366,30.8508030431107,"Overstock"
"Soroti City",2022,37,1066,NA,41.5666666666667,"4. 40-55%",660272,1066,38839.5294117647,36.4348305926498,"Overstock",1740,50890,1740,29.2471264367816,"Overstock"
"Soroti City",2022,38,1479,NA,44.45,"4. 40-55%",835478,1479,49145.7647058823,33.2290498349441,"Overstock",2950,60775,2950,20.6016949152542,"Overstock"
"Soroti City",2022,39,1199,NA,47.2444444444444,"4. 40-55%",785896,1199,46229.1764705882,38.5564440955698,"Overstock",2864,71841,2864,25.0841480446927,"Overstock"
"Soroti City",2022,40,1214,NA,45.6625,"4. 40-55%",741338,1214,43608.1176470588,35.9210194786316,"Overstock",3147,69722,3147,22.155068319034,"Overstock"
"Soroti City",2022,41,1216,4,45.9666666666667,"4. 40-55%",696424,1216,40966.1176470588,33.6892414860681,"Overstock",2484,59036,2484,23.7665056360709,"Overstock"
"Soroti City",2022,42,1640,NA,51.9142857142857,"4. 40-55%",672936,1640,39584.4705882353,24.1368723098996,"Overstock",2735,63177,2735,23.0994515539305,"Overstock"
"Soroti City",2022,43,1178,NA,44.2625,"4. 40-55%",542070,1178,31886.4705882353,27.0683111954459,"Overstock",3009,54392,3009,18.0764373546029,"Adequate stock"
"Soroti City",2022,44,1036,NA,50.0714285714286,"4. 40-55%",632040,1036,37178.8235294118,35.88689529866,"Overstock",2352,74683,2352,31.7529761904762,"Overstock"
"Soroti City",2022,45,1144,NA,47.4,"4. 40-55%",603755,1144,35515,31.0445804195804,"Overstock",1872,49720,1872,26.5598290598291,"Overstock"
"Soroti City",2022,46,670,NA,39.55,"3. 25-40%",341334,670,20078.4705882353,29.9678665496049,"Overstock",1433,30460,1433,21.2561060711793,"Overstock"
"Soroti City",2022,47,1191,NA,44.7571428571429,"4. 40-55%",478322,1191,28136.5882352941,23.6243394083074,"Overstock",2409,52317,2409,21.7173100871731,"Overstock"
"Soroti City",2022,48,1406,NA,52.0555555555556,"4. 40-55%",545714,1406,32100.8235294118,22.8313111873483,"Overstock",2456,47842,2456,19.4796416938111,"Adequate stock"
"Soroti City",2022,49,1187,NA,54.9142857142857,"4. 40-55%",540098,1187,31770.4705882353,26.7653501164577,"Overstock",1989,45898,1989,23.0759175465058,"Overstock"
"Soroti City",2022,50,671,NA,57.8833333333333,"5. 55-70%",460089,671,27064.0588235294,40.3339177697905,"Overstock",1265,33082,1265,26.1517786561265,"Overstock"
"Soroti City",2022,51,804,NA,71.44,"6. >70%",410272,804,24133.6470588235,30.0169739537606,"Overstock",1003,32914,1003,32.8155533399801,"Overstock"
"Soroti City",2022,52,638,NA,64.9,"5. 55-70%",653246,638,38426.2352941177,60.2292089249493,"Overstock",959,45129,959,47.0583941605839,"Overstock"
"Soroti City",2023,1,1035,NA,49.1375,"4. 40-55%",574074,1035,33769.0588235294,32.6271099744246,"Overstock",2035,34938,2035,17.1685503685504,"Adequate stock"
"Soroti District",2022,1,1770,NA,57.4,"5. 55-70%",584780,1770,34398.8235294118,19.4343635759388,"Adequate stock",2931,43476,2931,14.8331627430911,"Adequate stock"
"Soroti District",2022,2,974,NA,61.4166666666667,"5. 55-70%",599878,974,35286.9411764706,36.2288923783066,"Overstock",2065,37049,2065,17.9414043583535,"Adequate stock"
"Soroti District",2022,3,1012,NA,64.54,"5. 55-70%",656298,1012,38605.7647058823,38.1479888398047,"Overstock",1303,46868,1303,35.9693016116654,"Overstock"
"Soroti District",2022,4,1224,NA,52.94,"4. 40-55%",568012,1224,33412.4705882353,27.2977700884275,"Overstock",2022,42506,2022,21.0217606330366,"Overstock"
"Soroti District",2022,5,1129,NA,57.4,"5. 55-70%",428025,1129,25177.9411764706,22.3010993591414,"Overstock",1904,112378,1904,59.0220588235294,"Overstock"
"Soroti District",2022,6,1484,NA,51.2,"4. 40-55%",493314,1484,29018.4705882353,19.5542254637704,"Adequate stock",2092,40568,2092,19.3919694072658,"Adequate stock"
"Soroti District",2022,7,1318,NA,54.74,"4. 40-55%",444413,1318,26141.9411764706,19.8345532446666,"Adequate stock",1973,37227,1973,18.8682209832742,"Adequate stock"
"Soroti District",2022,8,1556,NA,53.48,"4. 40-55%",459897,1556,27052.7647058824,17.3860955693331,"Adequate stock",3012,41158,3012,13.6646746347942,"Adequate stock"
"Soroti District",2022,9,978,NA,51.52,"4. 40-55%",373697,978,21982.1764705882,22.4766630578612,"Overstock",1943,23896,1943,12.2985074626866,"Adequate stock"
"Soroti District",2022,10,1652,NA,55.34,"5. 55-70%",281340,1652,16549.4117647059,10.0178037316622,"Adequate stock",2380,25226,2380,10.5991596638655,"Adequate stock"
"Soroti District",2022,11,1148,NA,48.88,"4. 40-55%",229419,1148,13495.2352941176,11.755431440869,"Adequate stock",2627,31940,2627,12.1583555386372,"Adequate stock"
"Soroti District",2022,12,1804,NA,60.8,"5. 55-70%",312495,1804,18382.0588235294,10.1896113212469,"Adequate stock",3451,60586,3451,17.5560707041437,"Adequate stock"
"Soroti District",2022,13,353,NA,44.8,"4. 40-55%",75711,353,4453.58823529412,12.6163972671221,"Adequate stock",815,44755,815,54.9141104294479,"Overstock"
"Soroti District",2022,14,364,NA,49.25,"4. 40-55%",100545,364,5914.41176470588,16.2483839689722,"Adequate stock",878,40638,878,46.2847380410023,"Overstock"
"Soroti District",2022,15,919,NA,46,"4. 40-55%",193917,919,11406.8823529412,12.4122767714267,"Adequate stock",1448,57285,1448,39.5614640883978,"Overstock"
"Soroti District",2022,16,1263,NA,62.4333333333333,"5. 55-70%",540603,1263,31800.1764705882,25.1782869917563,"Overstock",1928,79891,1928,41.4372406639004,"Overstock"
"Soroti District",2022,17,1162,NA,62.2666666666667,"5. 55-70%",472558,1162,27797.5294117647,23.9221423509163,"Overstock",2434,69170,2434,28.41824157765,"Overstock"
"Soroti District",2022,18,1391,NA,68.6,"5. 55-70%",414309,1391,24371.1176470588,17.5205734342623,"Adequate stock",2432,57454,2432,23.6241776315789,"Overstock"
"Soroti District",2022,19,1238,NA,64.74,"5. 55-70%",107855,1238,6344.41176470588,5.12472678893852,"Understock",2698,45675,2698,16.9292068198666,"Adequate stock"
"Soroti District",2022,20,677,NA,60.65,"5. 55-70%",66780,677,3928.23529411765,5.80241550091233,"Understock",1213,37135,1213,30.6141797197032,"Overstock"
"Soroti District",2022,21,1494,NA,59,"5. 55-70%",50436,1494,2966.82352941176,1.98582565556343,"Understock",2097,52384,2097,24.9804482594182,"Overstock"
"Soroti District",2022,22,1323,NA,69.6,"5. 55-70%",91777,1323,5398.64705882353,4.08061002178649,"Understock",1859,57392,1859,30.8725121032813,"Overstock"
"Soroti District",2022,23,1713,NA,68.92,"5. 55-70%",285639,1713,16802.2941176471,9.80869475636139,"Adequate stock",2391,56392,2391,23.5851108322877,"Overstock"
"Soroti District",2022,24,3978,NA,77.8428571428571,"6. >70%",498892,3978,29346.5882352941,7.37722177860586,"Understock",5074,83732,5074,16.5021679148601,"Adequate stock"
"Soroti District",2022,25,3749,NA,74.75,"6. >70%",1476920,3749,86877.6470588235,23.1735521629297,"Overstock",4960,79278,4960,15.9834677419355,"Adequate stock"
"Soroti District",2022,26,3045,NA,69.2333333333333,"5. 55-70%",677676,3045,39863.2941176471,13.0913937988989,"Adequate stock",4110,79213,4110,19.2732360097324,"Adequate stock"
"Soroti District",2022,27,2922,NA,74.1833333333333,"6. >70%",609580,2922,35857.6470588235,12.2716109030881,"Adequate stock",3324,66940,3324,20.1383874849579,"Overstock"
"Soroti District",2022,28,2726,NA,74.5428571428571,"6. >70%",634240,2726,37308.2352941177,13.6860731086272,"Adequate stock",3524,77641,3524,22.0320658342792,"Overstock"
"Soroti District",2022,29,2547,NA,63.2714285714286,"5. 55-70%",678714,2547,39924.3529411765,15.675050232107,"Adequate stock",3401,67263,3401,19.7774184063511,"Adequate stock"
"Soroti District",2022,30,2081,NA,62.575,"5. 55-70%",497790,2081,29281.7647058824,14.0710065862001,"Adequate stock",3391,53829,3391,15.8740784429372,"Adequate stock"
"Soroti District",2022,31,1291,NA,75.2666666666667,"6. >70%",516890,1291,30405.2941176471,23.5517382785802,"Overstock",2175,57318,2175,26.3531034482759,"Overstock"
"Soroti District",2022,32,1523,NA,66.32,"5. 55-70%",294054,1523,17297.2941176471,11.3573828743579,"Adequate stock",1687,40776,1687,24.1707172495554,"Overstock"
"Soroti District",2022,33,1917,NA,70.0428571428571,"6. >70%",325818,1917,19165.7647058824,9.997790665562,"Adequate stock",2467,43879,2467,17.7863802188893,"Adequate stock"
"Soroti District",2022,34,1486,NA,63.4714285714286,"5. 55-70%",374814,1486,22047.8823529412,14.8370675322619,"Adequate stock",2414,40623,2414,16.8280861640431,"Adequate stock"
"Soroti District",2022,35,1499,NA,60.85,"5. 55-70%",306892,1499,18052.4705882353,12.0430090648668,"Adequate stock",2101,34420,2101,16.3826749167063,"Adequate stock"
"Soroti District",2022,36,1510,NA,55.75,"5. 55-70%",630130,1510,37066.4705882353,24.5473315153876,"Overstock",2159,34916,2159,16.1723019916628,"Adequate stock"
"Soroti District",2022,37,1431,NA,63.2857142857143,"5. 55-70%",283650,1431,16685.2941176471,11.6598840794179,"Adequate stock",2417,41697,2417,17.2515515101365,"Adequate stock"
"Soroti District",2022,38,1899,NA,61.2428571428571,"5. 55-70%",483580,1899,28445.8823529412,14.9794009230865,"Adequate stock",3388,40804,3388,12.0436835891381,"Adequate stock"
"Soroti District",2022,39,2411,NA,63.3166666666667,"5. 55-70%",426793,2411,25105.4705882353,10.4128870129553,"Adequate stock",3407,53749,3407,15.7760493102436,"Adequate stock"
"Soroti District",2022,40,2215,NA,63.1571428571429,"5. 55-70%",296280,2215,17428.2352941176,7.86827778515469,"Understock",3368,34132,3368,10.1342042755344,"Adequate stock"
"Soroti District",2022,41,2060,NA,64.94,"5. 55-70%",320250,2060,18838.2352941176,9.14477441462022,"Adequate stock",3221,43113,3221,13.3849736106799,"Adequate stock"
"Soroti District",2022,42,1546,NA,55.6166666666667,"5. 55-70%",238286,1546,14016.8235294118,9.06650939806712,"Adequate stock",7736,38312,7736,4.95243019648397,"Understock"
"Soroti District",2022,43,1917,NA,65.3428571428571,"5. 55-70%",301760,1917,17750.5882352941,9.25956611126454,"Adequate stock",2747,46246,2747,16.8350928285402,"Adequate stock"
"Soroti District",2022,44,1897,NA,69.3333333333333,"5. 55-70%",206720,1897,12160,6.41012124406958,"Understock",2429,44821,2429,18.4524495677233,"Adequate stock"
"Soroti District",2022,45,1453,NA,70.95,"6. >70%",144060,1453,8474.11764705882,5.8321525444314,"Understock",3092,41256,3092,13.3428201811125,"Adequate stock"
"Soroti District",2022,46,937,NA,74.4333333333333,"6. >70%",82340,937,4843.52941176471,5.16918827296127,"Understock",1193,16670,1193,13.9731768650461,"Adequate stock"
"Soroti District",2022,47,992,NA,64.6,"5. 55-70%",14664,992,862.588235294118,0.869544592030361,"Understock",1586,19761,1586,12.4596469104666,"Adequate stock"
"Soroti District",2022,48,1532,NA,64.1714285714286,"5. 55-70%",259440,1532,15261.1764705882,9.96160344033175,"Adequate stock",2164,44729,2164,20.6695933456562,"Overstock"
"Soroti District",2022,49,2054,NA,70.8571428571429,"6. >70%",509190,2054,29952.3529411765,14.5824503121599,"Adequate stock",2909,760550,2909,261.447232726023,"Overstock"
"Soroti District",2022,50,1338,NA,65.14,"5. 55-70%",258930,1338,15231.1764705882,11.3835399630704,"Adequate stock",2260,36859,2260,16.3092920353982,"Adequate stock"
"Soroti District",2022,51,1525,NA,63.84,"5. 55-70%",173370,1525,10198.2352941176,6.68736740597878,"Understock",2389,35130,2389,14.7048974466304,"Adequate stock"
"Soroti District",2022,52,1018,NA,55.64,"5. 55-70%",99180,1018,5834.11764705882,5.73096036056859,"Understock",1897,686121,1897,361.687401159726,"Overstock"
"Soroti District",2023,1,948,NA,60.825,"5. 55-70%",84420,948,4965.88235294118,5.23827252419955,"Understock",1297,29260,1297,22.5597532767926,"Overstock"
"Terego District",2022,1,2862,1,60.2625,"5. 55-70%",788863,2862,46403.7058823529,16.213733711514,"Adequate stock",428156,12644,428156,0.0295312923327012,"Understock"
"Terego District",2022,2,2279,NA,61.0875,"5. 55-70%",948989,2279,55822.8823529412,24.49446351599,"Overstock",3891,22920,3891,5.8905165767155,"Understock"
"Terego District",2022,3,2260,NA,61.675,"5. 55-70%",952743,2260,56043.7058823529,24.7980999479438,"Overstock",3736,18525,3736,4.95851177730193,"Understock"
"Terego District",2022,4,2466,NA,62.7666666666667,"5. 55-70%",833225,2466,49013.2352941177,19.8756023090501,"Adequate stock",3890,15838,3890,4.07146529562982,"Understock"
"Terego District",2022,5,2138,NA,56.8166666666667,"5. 55-70%",944880,2138,55581.1764705882,25.9968084520993,"Overstock",3829,11594,3829,3.02794463306346,"Understock"
"Terego District",2022,6,2259,NA,58.11,"5. 55-70%",834189,2259,49069.9411764706,21.7219748457152,"Overstock",4273,18399,4273,4.30587409314299,"Understock"
"Terego District",2022,7,2677,NA,54.8625,"4. 40-55%",2813349,2677,165491.117647059,61.8196180975192,"Overstock",5616,47868,5616,8.52350427350427,"Adequate stock"
"Terego District",2022,8,4555,NA,53.9,"4. 40-55%",2390160,4555,140597.647058824,30.866662361981,"Overstock",6649,40449,6649,6.08347119867649,"Understock"
"Terego District",2022,9,2200,NA,52.7428571428571,"4. 40-55%",2212142,2200,130126,59.1481818181818,"Overstock",4109,49897,4109,12.1433438792894,"Adequate stock"
"Terego District",2022,10,2544,NA,47.8777777777778,"4. 40-55%",1900658,2544,111803.411764706,43.9478819829819,"Overstock",4932,32700,4932,6.6301703163017,"Understock"
"Terego District",2022,11,3341,NA,50.8125,"4. 40-55%",1671402,3341,98317.7647058823,29.4276458263641,"Overstock",6202,28832,6202,4.64882296033538,"Understock"
"Terego District",2022,12,2923,NA,49.825,"4. 40-55%",2078873,2923,122286.647058824,41.8360065202954,"Overstock",5128,32711,5128,6.37890015600624,"Understock"
"Terego District",2022,13,1891,NA,55.7666666666667,"5. 55-70%",738586,1891,43446.2352941177,22.9752698541077,"Overstock",3251,15979,3251,4.91510304521686,"Understock"
"Terego District",2022,14,1357,NA,58.1,"5. 55-70%",487448,1357,28673.4117647059,21.1300013004465,"Overstock",2503,10580,2503,4.22692768677587,"Understock"
"Terego District",2022,15,1093,NA,54.15,"4. 40-55%",449822,1093,26460.1176470588,24.2087078198159,"Overstock",2106,7156,2106,3.39791073124406,"Understock"
"Terego District",2022,16,2044,NA,46.6333333333333,"4. 40-55%",969990,2044,57058.2352941177,27.9149879129734,"Overstock",3530,13889,3530,3.93456090651558,"Understock"
"Terego District",2022,17,2220,NA,53.9857142857143,"4. 40-55%",1274020,2220,74942.3529411765,33.7578166401696,"Overstock",4798,51856,4798,10.8078365985827,"Adequate stock"
"Terego District",2022,18,4301,NA,60.3,"5. 55-70%",2199650,4301,129391.176470588,30.0839749989742,"Overstock",7023,75911,7023,10.8089135696996,"Adequate stock"
"Terego District",2022,19,5248,NA,65.3142857142857,"5. 55-70%",1720762,5248,101221.294117647,19.2875941535151,"Adequate stock",7653,77737,7653,10.1577159283941,"Adequate stock"
"Terego District",2022,20,1218,NA,66.1,"5. 55-70%",117134,1218,6890.23529411765,5.65700763063846,"Understock",1784,4604,1784,2.58071748878924,"Understock"
"Terego District",2022,21,6217,NA,63.9428571428571,"5. 55-70%",2402826,6217,141342.705882353,22.7348730709913,"Overstock",8314,80209,8314,9.64746211210007,"Adequate stock"
"Terego District",2022,22,5836,NA,62.02,"5. 55-70%",2373302,5836,139606,23.9215215901302,"Overstock",8500,69075,8500,8.12647058823529,"Adequate stock"
"Terego District",2022,23,4819,NA,68.2142857142857,"5. 55-70%",2115906,4819,124465.058823529,25.8279848150092,"Overstock",6681,35591,6681,5.32719652746595,"Understock"
"Terego District",2022,24,5034,NA,63.5777777777778,"5. 55-70%",8427428,5034,495731.058823529,98.4765710813527,"Overstock",7228,49794,7228,6.88904261206419,"Understock"
"Terego District",2022,25,4520,NA,66.54,"5. 55-70%",1299006,4520,76412.1176470588,16.9053357626236,"Adequate stock",6545,48846,6545,7.46310160427807,"Understock"
"Terego District",2022,26,3349,NA,62.2333333333333,"5. 55-70%",8759864,3349,515286.117647059,153.862680694852,"Overstock",4719,53152,4719,11.2634032634033,"Adequate stock"
"Terego District",2022,27,3258,NA,59.2166666666667,"5. 55-70%",1055941,3258,62114.1764705882,19.0651247607699,"Adequate stock",4637,41387,4637,8.92538279059737,"Adequate stock"
"Terego District",2022,28,3466,NA,64.44,"5. 55-70%",1364660,3466,80274.1176470588,23.1604494076915,"Overstock",5624,75589,5624,13.4404338549075,"Adequate stock"
"Terego District",2022,29,4046,NA,61.3285714285714,"5. 55-70%",2183066,4046,128415.647058824,31.7389142508214,"Overstock",5755,65977,5755,11.4642919200695,"Adequate stock"
"Terego District",2022,30,5151,NA,66.0888888888889,"5. 55-70%",2931010,5151,172412.352941176,33.4716274395606,"Overstock",7563,75231,7563,9.94724315747719,"Adequate stock"
"Terego District",2022,31,4488,NA,62.1125,"5. 55-70%",1538446,4488,90496.8235294118,20.1641763657335,"Overstock",6272,62600,6272,9.98086734693878,"Adequate stock"
"Terego District",2022,32,3270,NA,60.0125,"5. 55-70%",1482152,3270,87185.4117647059,26.6622054326318,"Overstock",5122,63055,5122,12.31062085123,"Adequate stock"
"Terego District",2022,33,4464,NA,57.3571428571429,"5. 55-70%",1521226,4464,89483.8823529412,20.0456725701033,"Overstock",6184,66273,6184,10.7168499353169,"Adequate stock"
"Terego District",2022,34,3813,NA,72.3428571428571,"6. >70%",1856350,3813,109197.058823529,28.6380956788695,"Overstock",5535,54462,5535,9.83956639566396,"Adequate stock"
"Terego District",2022,35,3963,NA,65.54,"5. 55-70%",810040,3963,47649.4117647059,12.0235709726737,"Adequate stock",5452,43321,5452,7.94589141599413,"Understock"
"Terego District",2022,36,4477,NA,62.7666666666667,"5. 55-70%",1672310,4477,98371.1764705882,21.9725656624052,"Overstock",6512,49418,6512,7.58875921375921,"Understock"
"Terego District",2022,37,4298,NA,71.8,"6. >70%",1653930,4298,97290,22.6361098185202,"Overstock",6803,57589,6803,8.46523592532706,"Adequate stock"
"Terego District",2022,38,5366,NA,64.1571428571429,"5. 55-70%",1447368,5366,85139.2941176471,15.8664357282235,"Adequate stock",7355,46511,7355,6.32372535690007,"Understock"
"Terego District",2022,39,5752,NA,66.5777777777778,"5. 55-70%",1286288,5752,75664,13.1543810848401,"Adequate stock",7948,41097,7948,5.17073477604429,"Understock"
"Terego District",2022,40,5080,NA,67.0375,"5. 55-70%",1490998,5080,87705.7647058823,17.2649143121816,"Adequate stock",7555,50954,7555,6.74440767703508,"Understock"
"Terego District",2022,41,3934,NA,66.66,"5. 55-70%",1472168,3934,86598.1176470588,22.0127396154191,"Overstock",5329,153200,5329,28.7483580409082,"Overstock"
"Terego District",2022,42,6603,NA,71.0833333333333,"6. >70%",1502231,6603,88366.5294117647,13.3827850085968,"Adequate stock",9050,83616,9050,9.23933701657459,"Adequate stock"
"Terego District",2022,43,7951,NA,71.4625,"6. >70%",1629761,7951,95868.2941176471,12.0573882678464,"Adequate stock",14778,75927,14778,5.13784003248071,"Understock"
"Terego District",2022,44,5239,NA,76.3,"6. >70%",774246,5239,45543.8823529412,8.6932396169004,"Adequate stock",7124,58882,7124,8.26530039303762,"Adequate stock"
"Terego District",2022,45,5785,1,71.6,"6. >70%",1585986,5785,93293.2941176471,16.1267578422899,"Adequate stock",7311,83502,7311,11.4214197784161,"Adequate stock"
"Terego District",2022,46,2574,NA,61.4666666666667,"5. 55-70%",561844,2574,33049.6470588235,12.8398007221537,"Adequate stock",3732,47332,3732,12.6827438370847,"Adequate stock"
"Terego District",2022,47,4761,NA,66.8666666666667,"5. 55-70%",1526705,4761,89806.1764705882,18.8628810062147,"Adequate stock",6799,96672,6799,14.2185615531696,"Adequate stock"
"Terego District",2022,48,4863,NA,66.2,"5. 55-70%",1396930,4863,82172.3529411765,16.8974610201885,"Adequate stock",6061,63805,6061,10.5271407358522,"Adequate stock"
"Terego District",2022,49,4026,NA,58.5285714285714,"5. 55-70%",1395164,4026,82068.4705882353,20.3846176324479,"Overstock",5316,80069,5316,15.0618886380737,"Adequate stock"
"Terego District",2022,50,3227,NA,60.825,"5. 55-70%",1086228,3227,63895.7647058823,19.8003609252812,"Adequate stock",4702,54679,4702,11.6288813270949,"Adequate stock"
"Terego District",2022,51,2468,NA,60.4833333333333,"5. 55-70%",1417485,2468,83381.4705882353,33.7850367051197,"Overstock",3841,48683,3841,12.674563915647,"Adequate stock"
"Terego District",2022,52,2659,NA,62.16,"5. 55-70%",1499249,2659,88191.1176470588,33.1670243125456,"Overstock",3786,64097,3786,16.9300052826202,"Adequate stock"
"Terego District",2023,1,1962,NA,72.25,"6. >70%",1260680,1962,74157.6470588235,37.7969658811537,"Overstock",2760,108870,2760,39.445652173913,"Overstock"
"Tororo District",2022,1,4219,NA,39.1666666666667,"3. 25-40%",639906,4219,37641.5294117647,8.92190789565411,"Adequate stock",6880,20972,6880,3.04825581395349,"Understock"
"Tororo District",2022,2,2388,NA,62.7333333333333,"5. 55-70%",892669,2388,52509.9411764706,21.9890875948369,"Overstock",3785,22898,3785,6.04966974900925,"Understock"
"Tororo District",2022,3,3974,NA,52.6444444444444,"4. 40-55%",755607,3974,44447.4705882353,11.1845673347346,"Adequate stock",5715,22071,5715,3.86194225721785,"Understock"
"Tororo District",2022,4,2792,NA,49.6375,"4. 40-55%",281394,2792,16552.5882352941,5.92857744817125,"Understock",4436,8389,4436,1.89111812443643,"Understock"
"Tororo District",2022,5,2589,NA,55.4909090909091,"5. 55-70%",430665,2589,25333.2352941176,9.78494990116556,"Adequate stock",3911,7269,3911,1.85860393761186,"Understock"
"Tororo District",2022,6,3315,NA,53.34,"4. 40-55%",351931,3315,20701.8235294118,6.24489397568982,"Understock",5561,5414,5561,0.973565905412696,"Understock"
"Tororo District",2022,7,3321,NA,48.2090909090909,"4. 40-55%",532443,3321,31320.1764705882,9.43094744672937,"Adequate stock",6827,7019,6827,1.02812362677604,"Understock"
"Tororo District",2022,8,3619,NA,44.9090909090909,"4. 40-55%",505145,3619,29714.4117647059,8.21066918063163,"Adequate stock",6761,9714,6761,1.43676970862298,"Understock"
"Tororo District",2022,9,3644,NA,45.8,"4. 40-55%",475452,3644,27967.7647058824,7.67501775682831,"Understock",5911,69136,5911,11.69615970225,"Adequate stock"
"Tororo District",2022,10,9289,NA,59.9181818181818,"5. 55-70%",625967,9289,36821.5882352941,3.96399916409669,"Understock",13405,96423,13405,7.19306229019023,"Understock"
"Tororo District",2022,11,8798,NA,56.825,"5. 55-70%",305612,8798,17977.1764705882,2.04332535469291,"Understock",13246,86642,13246,6.54099350747395,"Understock"
"Tororo District",2022,12,5589,NA,59.8454545454545,"5. 55-70%",227650,5589,13391.1764705882,2.39598791744288,"Understock",9689,89148,9689,9.20094953039529,"Adequate stock"
"Tororo District",2022,13,3147,NA,59.8333333333333,"5. 55-70%",99385,3147,5846.17647058824,1.85769827473411,"Understock",5885,43780,5885,7.4392523364486,"Understock"
"Tororo District",2022,14,2863,NA,48.5,"4. 40-55%",767628,2863,45154.5882352941,15.7717737461733,"Adequate stock",4602,44363,4602,9.63993915688831,"Adequate stock"
"Tororo District",2022,15,5052,NA,53.3571428571429,"4. 40-55%",1359281,5052,79957.7058823529,15.8269409901728,"Adequate stock",7523,52419,7523,6.96783198192211,"Understock"
"Tororo District",2022,16,5679,NA,55.9461538461538,"5. 55-70%",1889756,5679,111162.117647059,19.5742415296811,"Adequate stock",10002,65554,10002,6.55408918216357,"Understock"
"Tororo District",2022,17,6922,NA,52.375,"4. 40-55%",1921162,6922,113009.529411765,16.326138314326,"Adequate stock",9907,63218,9907,6.38114464520036,"Understock"
"Tororo District",2022,18,7558,NA,56.9615384615385,"5. 55-70%",1673817,7558,98459.8235294118,13.0272325389537,"Adequate stock",11407,58766,11407,5.15174892609801,"Understock"
"Tororo District",2022,19,4522,NA,56.7,"5. 55-70%",908894,4522,53464.3529411765,11.8231651793844,"Adequate stock",6752,31974,6752,4.73548578199052,"Understock"
"Tororo District",2022,20,1019,NA,48.3,"4. 40-55%",330604,1019,19447.2941176471,19.0846851007331,"Adequate stock",1918,10615,1918,5.53441084462982,"Understock"
"Tororo District",2022,21,1136,NA,24.1,"2. 10-25%",506540,1136,29796.4705882353,26.2292874896437,"Overstock",7496,14307,7496,1.90861792956243,"Understock"
"Tororo District",2022,22,916,NA,16.95,"2. 10-25%",955446,916,56202.7058823529,61.356665810429,"Overstock",7481,16688,7481,2.23071781847347,"Understock"
"Tororo District",2022,23,3196,NA,50.0857142857143,"4. 40-55%",1429023,3196,84060.1764705882,26.3016822498712,"Overstock",10770,13992,10770,1.2991643454039,"Understock"
"Tororo District",2022,24,3706,NA,51.9,"4. 40-55%",1209682,3706,71157.7647058823,19.2006920415225,"Adequate stock",9524,12940,9524,1.35867282654347,"Understock"
"Tororo District",2022,25,4853,2,65.2619047619048,"5. 55-70%",2288001,4853,134588.294117647,27.733009296857,"Overstock",11671,79814,11671,6.83865992631308,"Understock"
"Tororo District",2022,26,5188,NA,76.4066666666667,"6. >70%",2690140,5188,158243.529411765,30.5018368179963,"Overstock",11385,224690,11385,19.7356170399649,"Adequate stock"
"Tororo District",2022,27,6004,1,58.9666666666667,"5. 55-70%",3279695,6004,192923.235294118,32.1324509150762,"Overstock",14414,82195,14414,5.70244207020952,"Understock"
"Tororo District",2022,28,7461,6,47.82,"4. 40-55%",4087502,7461,240441.294117647,32.2264165819122,"Overstock",15600,105184,15600,6.7425641025641,"Understock"
"Tororo District",2022,29,8292,3,43.6636363636364,"4. 40-55%",3906873,8292,229816.058823529,27.7153954201073,"Overstock",14019,100802,14019,7.19038447820815,"Understock"
"Tororo District",2022,30,8185,4,46.9928571428571,"4. 40-55%",3930713,8185,231218.411764706,28.2490423658773,"Overstock",15985,60111,15985,3.76046293400063,"Understock"
"Tororo District",2022,31,5509,3,56.0428571428571,"5. 55-70%",3348347,5509,196961.588235294,35.7526934534932,"Overstock",14333,52759,14333,3.68094606851322,"Understock"
"Tororo District",2022,32,4328,2,50.2571428571429,"4. 40-55%",2127348,4328,125138.117647059,28.9136131347178,"Overstock",13788,44618,13788,3.23600232085872,"Understock"
