periodid,periodname,periodcode,perioddescription,orgunitlevel1,orgunitlevel2,orgunitlevel3,organisationunitid,organisationunitname,organisationunitcode,organisationunitdescription,033B-CD01a. Malaria (diagnosed)  - Cases
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Kapelebyong District,mvN9LBbpf7X,Kapelebyong District,,,323.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Karenga District,Hmh5JQLls1d,Karenga District,,,465.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Tooro,Kasese District,aa8xVDzSpte,Kasese District,,,4594.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Kassanda District,Pvl4FVXO0RD,Kassanda District,,,764.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Katakwi District,cSrCFjPKqcG,Katakwi District,,,920.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Kayunga District,ykxQEnZGXkj,Kayunga District,,,970.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Kazo District,AS2Seq1grGE,Kazo District,,,821.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bunyoro,Kibaale District,tM3DsJxMaMX,Kibaale District,,,205.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Kiboga District,GLHh0BXys9w,Kiboga District,,,1025.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bukedi,Kibuku District,Oyxwe3iDqpR,Kibuku District,,,4459.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bunyoro,Kikuube District,L5WBetpBpY3,Kikuube District,,,2969.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Kiruhura District,qf9xWZu7Dq8,Kiruhura District,,,641.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bunyoro,Kiryandongo District,B0G9cqixld8,Kiryandongo District,,,1866.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Kigezi,Kisoro District,aPhSZRinfbg,Kisoro District,,,199.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Tooro,Kitagwenda District,qKmESX5Owwr,Kitagwenda District,,,809.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Acholi,Kitgum District,pnTVIF5v27r,Kitgum District,,,2616.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Koboko District,iqsaGItA68C,Koboko District,,,1751.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Kole District,Y4LV8xqkv6J,Kole District,,,1053.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Kotido District,aPZzL4CyBTg,Kotido District,,,1483.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Kumi District,saT18HClZoz,Kumi District,,,1590.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Kwania District,gCN6sU5BjlR,Kwania District,,,1118.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Kween District,h1O9AvNR4jS,Kween District,,,121.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Kyankwanzi District,IVuiLJYABw6,Kyankwanzi District,,,553.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Tooro,Kyegegwa District,a9tQqo1rSj7,Kyegegwa District,,,1123.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Tooro,Kyenjojo District,O9MoQcpZ4uA,Kyenjojo District,,,2235.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Kyotera District,REJuxCmTwXG,Kyotera District,,,2119.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Acholi,Lamwo District,xy0M4HhjXtD,Lamwo District,,,4021.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Lira City,ullSvMrkHdi,Lira City,,,1066.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Lira District,Lj8t70RYnEt,Lira District,,,1282.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Busoga,Luuka District,hn1AlYtF1Pu,Luuka District,,,2102.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Luwero District,tr9XWtYsL5P,Luwero District,,,1723.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Lwengo District,aqpd0Y9eXZ2,Lwengo District,,,1134.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Lyantonde District,aPRNSGUR3vk,Lyantonde District,,,315.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Madi-Okollo District,bLoH4VbxCGI,Madi-Okollo District,,,3605.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Manafwa District,JIZDvNlIhXS,Manafwa District,,,962.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Maracha District,WyR8Eetj7Uw,Maracha District,,,3709.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Masaka City,KJkbK1YhjFb,Masaka City,,,299.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Masaka District,bIONCoCnt3Q,Masaka District,,,121.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bunyoro,Masindi District,xr8EMirOASp,Masindi District,,,623.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Busoga,Mayuge District,mv4gKtY0qW8,Mayuge District,,,1659.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Mbale City,ALFFOStwtqW,Mbale City,,,1695.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Mbale District,yuo5ielNL7W,Mbale District,,,1033.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Mbarara City,W7kX446X8Jn,Mbarara City,,,100.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Mbarara District,auswb7JO9wY,Mbarara District,,,158.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Mitooma District,FLygHiUd2UW,Mitooma District,,,645.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Mityana District,Q7PaNIbyZII,Mityana District,,,925.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Moroto District,A9kRCvmn6Co,Moroto District,,,883.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Moyo District,W0kQBddyGyh,Moyo District,,,1452.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Mpigi District,YMMexeHFUay,Mpigi District,,,399.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Mubende District,lzWuB6bCQeV,Mubende District,,,769.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Mukono District,a0DfYpC2Rwl,Mukono District,,,1460.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Nabilatuk District,mOXva2xiwQv,Nabilatuk District,,,611.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Nakapiripirit District,VuHCApXcMTm,Nakapiripirit District,,,579.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Nakaseke District,aSbgVKaeCP0,Nakaseke District,,,471.0
2021W45,W45 2021,2021W45,,MOH - Uganda,North Central,Nakasongola District,aUcYGQCK9ub,Nakasongola District,,,1127.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Busoga,Namayingo District,Ut0ysYGEipO,Namayingo District,,,1708.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Namisindwa District,TGzZPOmbgn8,Namisindwa District,,,509.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Busoga,Namutumba District,esIUe2tQAtL,Namutumba District,,,1327.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Karamoja,Napak District,EDhGji3EteB,Napak District,,,1496.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Nebbi District,Xjc0LDFa5gW,Nebbi District,,,2573.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Ngora District,aj4hsYK3dVm,Ngora District,,,794.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Tooro,Ntoroko District,z8D9ER36EKN,Ntoroko District,,,1308.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Ntungamo District,hAoe9dhZh9V,Ntungamo District,,,1271.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Acholi,Nwoya District,zNgVoDVPYgD,Nwoya District,,,1897.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Obongi District,uTMUclQ5bi6,Obongi District,,,1136.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Acholi,Omoro District,S5fvUXgY54J,Omoro District,,,2657.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Otuke District,aXjub1BYn1y,Otuke District,,,887.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Lango,Oyam District,xpIFdCMhVHG,Oyam District,,,2876.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Acholi,Pader District,aBrjuZk0W31,Pader District,,,2977.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Pakwach District,uqUyTPvQKII,Pakwach District,,,2339.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bukedi,Pallisa District,WiVj4bEhX4P,Pallisa District,,,2015.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Rakai District,P8iz90eiIrW,Rakai District,,,2358.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Kigezi,Rubanda District,wZrfAgC3WrU,Rubanda District,,,46.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Rubirizi District,fS71jg1WYPk,Rubirizi District,,,35.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Kigezi,Rukiga District,fsP0Wxie1UW,Rukiga District,,,232.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Kigezi,Rukungiri District,tugqr4dY6wq,Rukungiri District,,,576.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Rwampara District,tsugXWRXwGu,Rwampara District,,,73.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Sembabule District,j7AQsnEYmvi,Sembabule District,,,1034.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Serere District,zJfpujxC1kD,Serere District,,,1142.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Ankole,Sheema District,xAJgEKKAeRA,Sheema District,,,50.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bugisu,Sironko District,wJ2a6YKDFZW,Sironko District,,,1004.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Soroti City,iRUvO30ij3h,Soroti City,,,353.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Teso,Soroti District,srmGjHrpVE5,Soroti District,,,649.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Terego District,bJgx6UjvyoP,Terego District,,,5269.0
2021W45,W45 2021,2021W45,,MOH - Uganda,Bukedi,Tororo District,KhT80mlwJ3Y,Tororo District,,,3639.0
2021W45,W45 2021,2021W45,,MOH - Uganda,South Central,Wakiso District,aIahLLmtvgT,Wakiso District,,,1871.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Yumbe District,W1JM2Qdhcv3,Yumbe District,,,9529.0
2021W45,W45 2021,2021W45,,MOH - Uganda,West Nile,Zombo District,A4aGXEfdb8P,Zombo District,,,1033.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Abim District,NREoMszwQZW,Abim District,,,1136.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Adjumani District,QYiQ2KqgCxj,Adjumani District,,,6205.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Agago District,ztIyIYAzFKp,Agago District,,,3989.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Alebtong District,p7EEgDEX3jT,Alebtong District,,,1784.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Amolatar District,ZuQHWOaFQVM,Amolatar District,,,1157.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Amudat District,a8RHFdF4DXL,Amudat District,,,307.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Amuria District,TM6ccNxawqy,Amuria District,,,1281.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Amuru District,C0RSe3EWBqU,Amuru District,,,3191.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Apac District,JyZJhGXKeEq,Apac District,,,1680.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Arua City,iQTVPmAJPkr,Arua City,,,1092.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Arua District,WcB3kLlgRTb,Arua District,,,479.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Budaka District,kb7iUQISRlx,Budaka District,,,1685.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Bududa District,AhwgeZQYj16,Bududa District,,,408.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Bugiri District,gUaoj8Geuao,Bugiri District,,,2225.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Bugweri District,AIonX4LaJeU,Bugweri District,,,1905.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Buhweju District,sWoNWQZ9qrD,Buhweju District,,,96.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Buikwe District,x75Yh65MaUa,Buikwe District,,,1710.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Bukedea District,tdZbtg9sZkO,Bukedea District,,,472.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Bukomansimbi District,Ame30QOwuX6,Bukomansimbi District,,,234.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Bukwo District,e8m9ZYMRoeR,Bukwo District,,,29.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Bulambuli District,auLatLbcOxf,Bulambuli District,,,491.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Buliisa District,CQTmrrriwOq,Buliisa District,,,1204.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Bundibugyo District,g8M1cWRJZV6,Bundibugyo District,,,1835.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Bunyangabu District,iTfbtn6JUsN,Bunyangabu District,,,624.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Bushenyi District,It5UGwdHAPF,Bushenyi District,,,803.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Busia District,lkuO79O6mRx,Busia District,,,3944.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Butaleja District,MtpE3CH6vq3,Butaleja District,,,5072.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Butambala District,a3LMKP8z8Xj,Butambala District,,,668.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Butebo District,FDPqRvcW3NN,Butebo District,,,943.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Buvuma District,aZLZPPjqft0,Buvuma District,,,304.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Buyende District,F3ccON3OCsL,Buyende District,,,866.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Dokolo District,wMQ25dybdgH,Dokolo District,,,3087.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Fort Portal City,R1x33oSVR1M,Fort Portal City,,,164.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Gomba District,lQj3yMM1lI7,Gomba District,,,466.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Gulu City,szlrGpmFlu9,Gulu City,,,812.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Gulu District,Gwk4wkLz7EW,Gulu District,,,2056.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Hoima City,ZqJ9w7mzitv,Hoima City,,,313.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Hoima District,PJFtfCyp6Rb,Hoima District,,,395.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Ibanda District,r8WLxW9JwsS,Ibanda District,,,1724.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Iganga District,oNxpMjveyZt,Iganga District,,,3076.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Isingiro District,UaR7OHycj8c,Isingiro District,,,3136.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Jinja City,wRApaxY2zJf,Jinja City,,,288.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Jinja District,aJR2ZxSH7g4,Jinja District,,,1114.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Kaabong District,eOJUW6OGpc7,Kaabong District,,,782.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kigezi,Kabale District,zBIpPzKYFLp,Kabale District,,,104.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kabarole District,m77oR1YJESj,Kabarole District,,,449.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Kaberamaido District,QoRZB7xc3j9,Kaberamaido District,,,885.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Kagadi District,orgY0d5MJa9,Kagadi District,,,1260.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Kakumiro District,Lnewt3iIJaK,Kakumiro District,,,1457.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Kalaki District,KOnkIf4N6jA,Kalaki District,,,1130.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Kalangala District,JrHILmtK0OU,Kalangala District,,,242.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Kaliro District,kJCEJnXLgnh,Kaliro District,,,1456.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Kalungu District,ahyi8Uq4vaj,Kalungu District,,,372.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kampala,Kampala District,aXmBzv61LbM,Kampala District,,,1572.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Kamuli District,oyygQ2STBST,Kamuli District,,,2713.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kamwenge District,uCVQXAdKqL9,Kamwenge District,,,3361.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kigezi,Kanungu District,aphcy5JTnd6,Kanungu District,,,1314.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Kapchorwa District,aginheWSLef,Kapchorwa District,,,177.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Kapelebyong District,mvN9LBbpf7X,Kapelebyong District,,,394.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Karenga District,Hmh5JQLls1d,Karenga District,,,436.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kasese District,aa8xVDzSpte,Kasese District,,,3395.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Kassanda District,Pvl4FVXO0RD,Kassanda District,,,650.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Katakwi District,cSrCFjPKqcG,Katakwi District,,,941.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Kayunga District,ykxQEnZGXkj,Kayunga District,,,859.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Kazo District,AS2Seq1grGE,Kazo District,,,760.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Kibaale District,tM3DsJxMaMX,Kibaale District,,,241.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Kiboga District,GLHh0BXys9w,Kiboga District,,,1159.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Kibuku District,Oyxwe3iDqpR,Kibuku District,,,4059.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Kikuube District,L5WBetpBpY3,Kikuube District,,,2411.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Kiruhura District,qf9xWZu7Dq8,Kiruhura District,,,645.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Kiryandongo District,B0G9cqixld8,Kiryandongo District,,,1552.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kigezi,Kisoro District,aPhSZRinfbg,Kisoro District,,,155.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kitagwenda District,qKmESX5Owwr,Kitagwenda District,,,792.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Kitgum District,pnTVIF5v27r,Kitgum District,,,2465.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Koboko District,iqsaGItA68C,Koboko District,,,1979.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Kole District,Y4LV8xqkv6J,Kole District,,,2217.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Kotido District,aPZzL4CyBTg,Kotido District,,,1460.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Kumi District,saT18HClZoz,Kumi District,,,2094.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Kwania District,gCN6sU5BjlR,Kwania District,,,1076.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Kween District,h1O9AvNR4jS,Kween District,,,232.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Kyankwanzi District,IVuiLJYABw6,Kyankwanzi District,,,691.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kyegegwa District,a9tQqo1rSj7,Kyegegwa District,,,1165.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Kyenjojo District,O9MoQcpZ4uA,Kyenjojo District,,,2327.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Kyotera District,REJuxCmTwXG,Kyotera District,,,1988.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Lamwo District,xy0M4HhjXtD,Lamwo District,,,3928.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Lira City,ullSvMrkHdi,Lira City,,,1048.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Lira District,Lj8t70RYnEt,Lira District,,,1572.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Luuka District,hn1AlYtF1Pu,Luuka District,,,2073.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Luwero District,tr9XWtYsL5P,Luwero District,,,1925.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Lwengo District,aqpd0Y9eXZ2,Lwengo District,,,963.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Lyantonde District,aPRNSGUR3vk,Lyantonde District,,,206.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Madi-Okollo District,bLoH4VbxCGI,Madi-Okollo District,,,3137.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Manafwa District,JIZDvNlIhXS,Manafwa District,,,912.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Maracha District,WyR8Eetj7Uw,Maracha District,,,4194.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Masaka City,KJkbK1YhjFb,Masaka City,,,210.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Masaka District,bIONCoCnt3Q,Masaka District,,,75.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bunyoro,Masindi District,xr8EMirOASp,Masindi District,,,660.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Mayuge District,mv4gKtY0qW8,Mayuge District,,,1559.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Mbale City,ALFFOStwtqW,Mbale City,,,1552.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Mbale District,yuo5ielNL7W,Mbale District,,,1195.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Mbarara City,W7kX446X8Jn,Mbarara City,,,83.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Mbarara District,auswb7JO9wY,Mbarara District,,,138.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Mitooma District,FLygHiUd2UW,Mitooma District,,,637.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Mityana District,Q7PaNIbyZII,Mityana District,,,816.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Moroto District,A9kRCvmn6Co,Moroto District,,,853.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Moyo District,W0kQBddyGyh,Moyo District,,,1516.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Mpigi District,YMMexeHFUay,Mpigi District,,,371.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Mubende District,lzWuB6bCQeV,Mubende District,,,728.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Mukono District,a0DfYpC2Rwl,Mukono District,,,1458.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Nabilatuk District,mOXva2xiwQv,Nabilatuk District,,,678.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Nakapiripirit District,VuHCApXcMTm,Nakapiripirit District,,,755.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Nakaseke District,aSbgVKaeCP0,Nakaseke District,,,769.0
2021W46,W46 2021,2021W46,,MOH - Uganda,North Central,Nakasongola District,aUcYGQCK9ub,Nakasongola District,,,1395.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Namayingo District,Ut0ysYGEipO,Namayingo District,,,2077.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bugisu,Namisindwa District,TGzZPOmbgn8,Namisindwa District,,,627.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Busoga,Namutumba District,esIUe2tQAtL,Namutumba District,,,1455.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Karamoja,Napak District,EDhGji3EteB,Napak District,,,1537.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Nebbi District,Xjc0LDFa5gW,Nebbi District,,,2655.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Teso,Ngora District,aj4hsYK3dVm,Ngora District,,,912.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Tooro,Ntoroko District,z8D9ER36EKN,Ntoroko District,,,222.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Ntungamo District,hAoe9dhZh9V,Ntungamo District,,,1271.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Nwoya District,zNgVoDVPYgD,Nwoya District,,,2316.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Obongi District,uTMUclQ5bi6,Obongi District,,,1033.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Omoro District,S5fvUXgY54J,Omoro District,,,2307.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Otuke District,aXjub1BYn1y,Otuke District,,,909.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Lango,Oyam District,xpIFdCMhVHG,Oyam District,,,4010.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Acholi,Pader District,aBrjuZk0W31,Pader District,,,2990.0
2021W46,W46 2021,2021W46,,MOH - Uganda,West Nile,Pakwach District,uqUyTPvQKII,Pakwach District,,,1492.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Bukedi,Pallisa District,WiVj4bEhX4P,Pallisa District,,,1923.0
2021W46,W46 2021,2021W46,,MOH - Uganda,South Central,Rakai District,P8iz90eiIrW,Rakai District,,,2444.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kigezi,Rubanda District,wZrfAgC3WrU,Rubanda District,,,55.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Ankole,Rubirizi District,fS71jg1WYPk,Rubirizi District,,,183.0
2021W46,W46 2021,2021W46,,MOH - Uganda,Kigezi,Rukiga District,fsP0Wxie1UW,Rukiga District,,,289.0
