"district","year","week","total_tx_stock","total_cases","tx_available","tx_stock_weeks","tx_stockout"
"Nakapiripirit District",2022,10,169475,552,9969.11764705882,18.0599957374254,"Adequate stock"
"Nakapiripirit District",2022,11,183037,611,10766.8823529412,17.6217387118514,"Adequate stock"
"Nakapiripirit District",2022,12,197535,840,11619.7058823529,13.8329831932773,"Adequate stock"
"Nakapiripirit District",2022,13,143419,487,8436.41176470588,17.3232274429279,"Adequate stock"
"Nakapiripirit District",2022,14,163351,656,9608.88235294118,14.6476865136298,"Adequate stock"
"Nakapiripirit District",2022,15,177227,450,10425.1176470588,23.1669281045752,"Overstock"
"Nakapiripirit District",2022,16,195469,350,11498.1764705882,32.8519327731092,"Overstock"
"Nakapiripirit District",2022,17,180043,524,10590.7647058824,20.211383026493,"Overstock"
"Nakapiripirit District",2022,18,180889,607,10640.5294117647,17.5297024905514,"Adequate stock"
"Nakapiripirit District",2022,19,143345,413,8432.05882352941,20.4166073208945,"Overstock"
"Nakapiripirit District",2022,20,133789,568,7869.94117647059,13.8555302402651,"Adequate stock"
"Nakapiripirit District",2022,21,145845,466,8579.11764705882,18.4101237061348,"Adequate stock"
"Nakapiripirit District",2022,22,129677,486,7628.05882352941,15.6955942870976,"Adequate stock"
"Nakapiripirit District",2022,23,162290,842,9546.47058823529,11.3378510549113,"Adequate stock"
"Nakapiripirit District",2022,24,28435,1448,1672.64705882353,1.15514299642509,"Understock"
"Nakapiripirit District",2022,25,43569,1220,2562.88235294118,2.10072324011572,"Understock"
"Nakapiripirit District",2022,26,148884,1070,8757.88235294118,8.1849367784497,"Adequate stock"
"Nakapiripirit District",2022,27,199112,685,11712.4705882353,17.0984972091026,"Adequate stock"
"Nakapiripirit District",2022,28,29294,914,1723.17647058824,1.88531342515124,"Understock"
"Nakapiripirit District",2022,29,18834,928,1107.88235294118,1.19383874239351,"Understock"
"Nakapiripirit District",2022,30,12861,1033,756.529411764706,0.732361482831274,"Understock"
"Nakapiripirit District",2022,31,13266,763,780.352941176471,1.022743042171,"Understock"
"Nakapiripirit District",2022,32,11830,704,695.882352941176,0.988469251336898,"Understock"
"Nakapiripirit District",2022,33,89163,505,5244.88235294118,10.3859056493885,"Adequate stock"
"Nakapiripirit District",2022,34,95984,584,5646.11764705882,9.66800966962127,"Adequate stock"
"Nakapiripirit District",2022,35,133351,789,7844.17647058824,9.94192201595467,"Adequate stock"
"Nakapiripirit District",2022,36,104530,815,6148.82352941176,7.5445687477445,"Understock"
"Nakapiripirit District",2022,37,89739,831,5278.76470588235,6.35230409853472,"Understock"
"Nakapiripirit District",2022,38,79376,1013,4669.17647058824,4.60925614075838,"Understock"
"Nakapiripirit District",2022,39,74820,814,4401.17647058824,5.40685070096835,"Understock"
"Nakapiripirit District",2022,40,101494,729,5970.23529411765,8.18962317437263,"Adequate stock"
"Nakapiripirit District",2022,41,64230,709,3778.23529411765,5.32896374346636,"Understock"
"Nakapiripirit District",2022,42,87052,637,5120.70588235294,8.0387847446671,"Adequate stock"
"Nakapiripirit District",2022,43,92796,589,5458.58823529412,9.26755218216319,"Adequate stock"
"Nakapiripirit District",2022,44,118860,641,6991.76470588235,10.9075892447463,"Adequate stock"
"Nakapiripirit District",2022,45,261540,601,15384.7058823529,25.5985122834492,"Overstock"
"Nakapiripirit District",2022,46,48202,337,2835.41176470588,8.41368476173852,"Adequate stock"
"Nakapiripirit District",2022,47,234348,836,13785.1764705882,16.4894455389811,"Adequate stock"
"Nakapiripirit District",2022,48,200757,904,11809.2352941176,13.0633133784487,"Adequate stock"
"Nakapiripirit District",2022,49,217344,951,12784.9411764706,13.4436815735758,"Adequate stock"
"Nakapiripirit District",2022,50,460863,581,27109.5882352941,46.6602207147919,"Overstock"
"Nakapiripirit District",2022,51,95090,352,5593.52941176471,15.8907085561497,"Adequate stock"
"Nakapiripirit District",2022,52,104400,369,6141.17647058824,16.6427546628407,"Adequate stock"
"Nakaseke District",2022,1,137252,819,8073.64705882353,9.85793291675645,"Adequate stock"
"Nakaseke District",2022,2,128429,412,7554.64705882353,18.3365219874358,"Adequate stock"
"Nakaseke District",2022,3,128328,534,7548.70588235294,14.1361533377396,"Adequate stock"
"Nakaseke District",2022,4,133532,488,7854.82352941176,16.095949855352,"Adequate stock"
"Nakaseke District",2022,5,146342,363,8608.35294117647,23.7144709123319,"Overstock"
"Nakaseke District",2022,6,120764,287,7103.76470588235,24.7517934002869,"Overstock"
"Nakaseke District",2022,7,98618,343,5801.05882352941,16.912707940319,"Adequate stock"
"Nakaseke District",2022,8,511358,476,30079.8823529412,63.1930301532378,"Overstock"
"Nakaseke District",2022,9,449770,914,26457.0588235294,28.946453855065,"Overstock"
"Nakaseke District",2022,10,372264,1044,21897.8823529412,20.9749830966869,"Overstock"
"Nakaseke District",2022,11,356924,874,20995.5294117647,24.0223448647193,"Overstock"
"Nakaseke District",2022,12,312094,634,18358.4705882353,28.9565782148822,"Overstock"
"Nakaseke District",2022,13,278144,589,16361.4117647059,27.7782882253071,"Overstock"
"Nakaseke District",2022,14,253642,580,14920.1176470588,25.7243407707911,"Overstock"
"Nakaseke District",2022,15,254030,586,14942.9411764706,25.4998996185505,"Overstock"
"Nakaseke District",2022,16,304241,579,17896.5294117647,30.9093772223915,"Overstock"
"Nakaseke District",2022,17,242812,995,14283.0588235294,14.3548329884718,"Adequate stock"
"Nakaseke District",2022,18,169783,1102,9987.23529411765,9.0628269456603,"Adequate stock"
"Nakaseke District",2022,19,255405,1482,15023.8235294118,10.1375327458919,"Adequate stock"
"Nakaseke District",2022,20,121084,637,7122.58823529412,11.1814571982639,"Adequate stock"
"Nakaseke District",2022,21,106453,723,6261.94117647059,8.66105280286388,"Adequate stock"
"Nakaseke District",2022,22,137840,914,8108.23529411765,8.87115458875016,"Adequate stock"
"Nakaseke District",2022,23,79715,862,4689.11764705882,5.43981165552068,"Understock"
"Nakaseke District",2022,24,62629,842,3684.05882352941,4.3753667737879,"Understock"
"Nakaseke District",2022,25,41248,985,2426.35294117647,2.46330247835175,"Understock"
"Nakaseke District",2022,26,43640,930,2567.05882352941,2.76027830487034,"Understock"
"Nakaseke District",2022,27,41406,688,2435.64705882353,3.54018467852257,"Understock"
"Nakaseke District",2022,28,80728,679,4748.70588235294,6.9936758208438,"Understock"
"Nakaseke District",2022,29,323634,1108,19037.2941176471,17.1816733913782,"Adequate stock"
"Nakaseke District",2022,30,295142,740,17361.2941176471,23.4612082670906,"Overstock"
"Nakaseke District",2022,31,485391,826,28552.4117647059,34.567084460903,"Overstock"
"Nakaseke District",2022,32,351764,672,20692,30.7916666666667,"Overstock"
"Nakaseke District",2022,33,503384,778,29610.8235294118,38.0601844851051,"Overstock"
"Nakaseke District",2022,34,450723,634,26513.1176470588,41.818797550566,"Overstock"
"Nakaseke District",2022,35,410769,744,24162.8823529412,32.4769924098672,"Overstock"
"Nakaseke District",2022,36,438415,683,25789.1176470588,37.7585909913014,"Overstock"
"Nakaseke District",2022,37,456230,757,26837.0588235294,35.4518610614655,"Overstock"
"Nakaseke District",2022,38,386984,807,22763.7647058824,28.207886872221,"Overstock"
"Nakaseke District",2022,39,502011,880,29530.0588235294,33.556885026738,"Overstock"
"Nakaseke District",2022,40,430437,836,25319.8235294118,30.2868702504925,"Overstock"
"Nakaseke District",2022,41,387189,613,22775.8235294118,37.1546876499376,"Overstock"
"Nakaseke District",2022,42,329242,590,19367.1764705882,32.8257228315055,"Overstock"
"Nakaseke District",2022,43,380199,924,22364.6470588235,24.2041634835752,"Overstock"
"Nakaseke District",2022,44,413698,983,24335.1764705882,24.7560289629585,"Overstock"
"Nakaseke District",2022,45,273810,1054,16106.4705882353,15.2812813930126,"Adequate stock"
"Nakaseke District",2022,46,94473,369,5557.23529411765,15.0602582496413,"Adequate stock"
"Nakaseke District",2022,47,281644,811,16567.2941176471,20.42822949155,"Overstock"
"Nakaseke District",2022,48,348288,985,20487.5294117647,20.7995222454464,"Overstock"
"Nakaseke District",2022,49,386871,719,22757.1176470588,31.6510676593308,"Overstock"
"Nakaseke District",2022,50,272037,508,16002.1764705882,31.5003473830477,"Overstock"
"Nakaseke District",2022,51,213458,389,12556.3529411765,32.2785422652351,"Overstock"
"Nakaseke District",2022,52,233774,625,13751.4117647059,22.0022588235294,"Overstock"
"Nakasongola District",2022,1,296106,874,17418,19.929061784897,"Adequate stock"
"Nakasongola District",2022,2,221159,466,13009.3529411765,27.9170663973744,"Overstock"
"Nakasongola District",2022,3,240299,797,14135.2352941176,17.7355524392944,"Adequate stock"
"Nakasongola District",2022,4,263048,718,15473.4117647059,21.5507127642143,"Overstock"
"Nakasongola District",2022,5,245491,436,14440.6470588235,33.1207501349163,"Overstock"
"Nakasongola District",2022,6,1154076,760,67886.8235294118,89.3247678018576,"Overstock"
"Nakasongola District",2022,7,1108113,523,65183.1176470588,124.633112135868,"Overstock"
"Nakasongola District",2022,8,1259029,951,74060.5294117647,77.8764767736748,"Overstock"
"Nakasongola District",2022,9,1022322,752,60136.5882352941,79.9688673341677,"Overstock"
"Nakasongola District",2022,10,1929593,793,113505.470588235,143.134263036867,"Overstock"
"Nakasongola District",2022,11,1228743,783,72279,92.3103448275862,"Overstock"
"Nakasongola District",2022,12,1138414,715,66965.5294117647,93.6580830933772,"Overstock"
"Nakasongola District",2022,13,961943,480,56584.8823529412,117.885171568627,"Overstock"
"Nakasongola District",2022,14,782852,518,46050.1176470588,88.8998410174881,"Overstock"
"Nakasongola District",2022,15,794650,452,46744.1176470588,103.416189484643,"Overstock"
"Nakasongola District",2022,16,792725,607,46630.8823529412,76.8218819653067,"Overstock"
"Nakasongola District",2022,17,1273168,598,74892.2352941177,125.237851662404,"Overstock"
"Nakasongola District",2022,18,1853041,1124,109002.411764706,96.9772346661084,"Overstock"
"Nakasongola District",2022,19,868770,1532,51104.1176470588,33.3577791429888,"Overstock"
"Nakasongola District",2022,20,57870,372,3404.11764705882,9.15085388994307,"Adequate stock"
"Nakasongola District",2022,21,114581,885,6740.05882352941,7.61588567630442,"Understock"
"Nakasongola District",2022,22,174924,550,10289.6470588235,18.708449197861,"Adequate stock"
"Nakasongola District",2022,23,189444,1249,11143.7647058824,8.92214948429332,"Adequate stock"
"Nakasongola District",2022,24,396398,1910,23317.5294117647,12.2081305820758,"Adequate stock"
"Nakasongola District",2022,25,427712,1754,25159.5294117647,14.344087463948,"Adequate stock"
"Nakasongola District",2022,26,437604,1848,25741.4117647059,13.9293353705118,"Adequate stock"
"Nakasongola District",2022,27,433724,1038,25513.1764705882,24.5791680834183,"Overstock"
"Nakasongola District",2022,28,1447157,1310,85126.8823529412,64.9823529411765,"Overstock"
"Nakasongola District",2022,29,928330,1753,54607.6470588235,31.1509680883192,"Overstock"
"Nakasongola District",2022,30,809744,1345,47632,35.414126394052,"Overstock"
"Nakasongola District",2022,31,821286,1119,48310.9411764706,43.1733165115912,"Overstock"
"Nakasongola District",2022,32,555402,770,32670.7058823529,42.4294881588999,"Overstock"
"Nakasongola District",2022,33,852204,900,50129.6470588235,55.6996078431373,"Overstock"
"Nakasongola District",2022,34,931021,1110,54765.9411764706,49.3386857445681,"Overstock"
"Nakasongola District",2022,35,804678,824,47334,57.4441747572816,"Overstock"
"Nakasongola District",2022,36,487801,952,28694.1764705882,30.140941670786,"Overstock"
"Nakasongola District",2022,37,664289,999,39075.8235294118,39.1149384678796,"Overstock"
"Nakasongola District",2022,38,637554,1086,37503.1764705882,34.5333116672083,"Overstock"
"Nakasongola District",2022,39,598988,1465,35234.5882352941,24.0509134711905,"Overstock"
"Nakasongola District",2022,40,7593688,1520,446687.529411765,293.873374613003,"Overstock"
"Nakasongola District",2022,41,514057,1499,30238.6470588235,20.1725464034847,"Overstock"
"Nakasongola District",2022,42,694286,1525,40840.3529411765,26.7805593056895,"Overstock"
"Nakasongola District",2022,43,1484512,2762,87324.2352941177,31.6163053201005,"Overstock"
"Nakasongola District",2022,44,604784,2305,35575.5294117647,15.434069159117,"Adequate stock"
"Nakasongola District",2022,45,687356,2396,40432.7058823529,16.8750859275263,"Adequate stock"
"Nakasongola District",2022,46,341177,1012,20069.2352941176,19.831260172053,"Adequate stock"
"Nakasongola District",2022,47,300822,1494,17695.4117647059,11.8443184502717,"Adequate stock"
"Nakasongola District",2022,48,640841,2044,37696.5294117647,18.4425290664211,"Adequate stock"
"Nakasongola District",2022,49,397818,1389,23401.0588235294,16.8474145597764,"Adequate stock"
"Nakasongola District",2022,50,477240,1507,28072.9411764706,18.6283617627542,"Adequate stock"
"Nakasongola District",2022,51,223258,1054,13132.8235294118,12.4599843732559,"Adequate stock"
"Nakasongola District",2022,52,489754,1203,28809.0588235294,23.9476798200577,"Overstock"
"Namayingo District",2022,1,538970,2066,31704.1176470588,15.3456522977051,"Adequate stock"
"Namayingo District",2022,2,444256,2056,26132.7058823529,12.7104600595102,"Adequate stock"
"Namayingo District",2022,3,601345,2224,35373.2352941177,15.9052316969953,"Adequate stock"
"Namayingo District",2022,4,171217,2093,10071.5882352941,4.81203451280178,"Understock"
"Namayingo District",2022,5,545350,1313,32079.4117647059,24.4321490972627,"Overstock"
"Namayingo District",2022,6,336690,1166,19805.2941176471,16.9856724851175,"Adequate stock"
"Namayingo District",2022,7,275141,1550,16184.7647058824,10.4417836812144,"Adequate stock"
"Namayingo District",2022,8,209294,2166,12311.4117647059,5.68393894954104,"Understock"
"Namayingo District",2022,9,370218,1924,21777.5294117647,11.3188822306469,"Adequate stock"
"Namayingo District",2022,10,255838,2351,15049.2941176471,6.40123101558786,"Understock"
"Namayingo District",2022,11,263899,1983,15523.4705882353,7.82827563703242,"Understock"
"Namayingo District",2022,12,440111,1339,25888.8823529412,19.3344901814348,"Adequate stock"
"Namayingo District",2022,13,427705,2150,25159.1176470588,11.7019151846785,"Adequate stock"
"Namayingo District",2022,14,400778,1022,23575.1764705882,23.0676873489122,"Overstock"
"Namayingo District",2022,15,143320,1120,8430.58823529412,7.52731092436975,"Understock"
"Namayingo District",2022,16,210882,1043,12404.8235294118,11.8934070272404,"Adequate stock"
"Namayingo District",2022,17,123832,1210,7284.23529411765,6.02002916869227,"Understock"
"Namayingo District",2022,18,112416,688,6612.70588235294,9.61149110807114,"Adequate stock"
"Namayingo District",2022,19,2135254,2409,125603.176470588,52.1391351060972,"Overstock"
"Namayingo District",2022,20,30600,695,1800,2.58992805755396,"Understock"
"Namayingo District",2022,21,2132505,1039,125441.470588235,120.732887957878,"Overstock"
"Namayingo District",2022,22,67046,1219,3943.88235294118,3.23534237320851,"Understock"
"Namayingo District",2022,23,32387,1832,1905.11764705882,1.03991137939892,"Understock"
"Namayingo District",2022,24,60170,2135,3539.41176470588,1.65780410524866,"Understock"
"Namayingo District",2022,25,401580,1599,23622.3529411765,14.7732038406357,"Adequate stock"
"Namayingo District",2022,26,448543,1670,26384.8823529412,15.7993307502642,"Adequate stock"
"Namayingo District",2022,27,454411,1970,26730.0588235294,13.5685577784413,"Adequate stock"
"Namayingo District",2022,28,460802,1719,27106,15.7684700407214,"Adequate stock"
"Namayingo District",2022,29,519553,2708,30561.9411764706,11.2857980710748,"Adequate stock"
"Namayingo District",2022,30,468044,2400,27532,11.4716666666667,"Adequate stock"
"Namayingo District",2022,31,275434,1914,16202,8.4649947753396,"Adequate stock"
"Namayingo District",2022,32,101598,1183,5976.35294117647,5.05186216498434,"Understock"
"Namayingo District",2022,33,306783,1622,18046.0588235294,11.1258069195619,"Adequate stock"
"Namayingo District",2022,34,261846,1757,15402.7058823529,8.7664802972982,"Adequate stock"
"Namayingo District",2022,35,341748,1719,20102.8235294118,11.6944872189714,"Adequate stock"
"Namayingo District",2022,36,355550,1602,20914.7058823529,13.0553719615187,"Adequate stock"
"Namayingo District",2022,37,174860,2005,10285.8823529412,5.1301158867537,"Understock"
"Namayingo District",2022,38,186596,1901,10976.2352941176,5.7739270353065,"Understock"
"Namayingo District",2022,39,135323,2598,7960.17647058824,3.06396322963365,"Understock"
"Namayingo District",2022,40,331740,2037,19514.1176470588,9.57983193277311,"Adequate stock"
"Namayingo District",2022,41,299960,1872,17644.7058823529,9.42559074912016,"Adequate stock"
"Namayingo District",2022,42,64324,1179,3783.76470588235,3.20930000498927,"Understock"
"Namayingo District",2022,43,248300,1529,14605.8823529412,9.5525718462663,"Adequate stock"
"Namayingo District",2022,44,98997,1821,5823.35294117647,3.19788739218917,"Understock"
"Namayingo District",2022,45,267757,1670,15750.4117647059,9.43138429024304,"Adequate stock"
"Namayingo District",2022,46,489085,914,28769.7058823529,31.4767022782855,"Overstock"
"Namayingo District",2022,47,522234,3182,30719.6470588235,9.65419455022738,"Adequate stock"
"Namayingo District",2022,48,1058304,3045,62253.1764705882,20.4443929295856,"Overstock"
"Namayingo District",2022,49,957968,2943,56351.0588235294,19.1474885570946,"Adequate stock"
"Namayingo District",2022,50,534269,2578,31427.5882352941,12.190685894218,"Adequate stock"
"Namayingo District",2022,51,810137,2130,47655.1176470588,22.3732946699807,"Overstock"
"Namayingo District",2022,52,656540,2162,38620,17.8630897317299,"Adequate stock"
"Namisindwa District",2022,1,168775,807,9927.94117647059,12.3022815073985,"Adequate stock"
"Namisindwa District",2022,2,256298,428,15076.3529411765,35.2251236943375,"Overstock"
"Namisindwa District",2022,3,309580,747,18210.5882352941,24.3782975037405,"Overstock"
"Namisindwa District",2022,4,206039,933,12119.9411764706,12.9902906500221,"Adequate stock"
"Namisindwa District",2022,5,277750,495,16338.2352941176,33.0065359477124,"Overstock"
"Namisindwa District",2022,6,246635,707,14507.9411764706,20.520425992179,"Overstock"
"Namisindwa District",2022,7,115545,612,6796.76470588235,11.1058246828143,"Adequate stock"
"Namisindwa District",2022,8,81546,633,4796.82352941176,7.57792026763312,"Understock"
"Namisindwa District",2022,9,186638,694,10978.7058823529,15.8194609255806,"Adequate stock"
"Namisindwa District",2022,10,124122,1327,7301.29411764706,5.50210558978678,"Understock"
"Namisindwa District",2022,11,93642,899,5508.35294117647,6.12720015703723,"Understock"
"Namisindwa District",2022,12,89880,920,5287.05882352941,5.74680306905371,"Understock"
"Namisindwa District",2022,13,22856,425,1344.47058823529,3.16346020761246,"Understock"
"Namisindwa District",2022,14,37538,507,2208.11764705882,4.35526163127973,"Understock"
"Namisindwa District",2022,15,43138,588,2537.52941176471,4.31552621048419,"Understock"
"Namisindwa District",2022,16,49567,832,2915.70588235294,3.50445418552036,"Understock"
"Namisindwa District",2022,17,44383,751,2610.76470588235,3.476384428605,"Understock"
"Namisindwa District",2022,18,42614,632,2506.70588235294,3.96630677587491,"Understock"
"Namisindwa District",2022,19,26969,900,1586.41176470588,1.76267973856209,"Understock"
"Namisindwa District",2022,20,7720,269,454.117647058824,1.68816969166849,"Understock"
"Namisindwa District",2022,21,11986,612,705.058823529412,1.15205690119185,"Understock"
"Namisindwa District",2022,22,24926,562,1466.23529411765,2.6089595980741,"Understock"
"Namisindwa District",2022,23,20150,663,1185.29411764706,1.78777393310265,"Understock"
"Namisindwa District",2022,24,88983,493,5234.29411764706,10.61722944756,"Adequate stock"
"Namisindwa District",2022,25,301067,791,17709.8235294118,22.3891574328847,"Overstock"
"Namisindwa District",2022,26,414535,876,24384.4117647059,27.8360864893903,"Overstock"
"Namisindwa District",2022,27,223849,1149,13167.5882352941,11.4600419802386,"Adequate stock"
"Namisindwa District",2022,28,226769,975,13339.3529411765,13.6813876319759,"Adequate stock"
"Namisindwa District",2022,29,177201,1354,10423.5882352941,7.69836649578591,"Understock"
"Namisindwa District",2022,30,167318,1076,9842.23529411765,9.14705882352941,"Adequate stock"
"Namisindwa District",2022,31,194092,765,11417.1764705882,14.9244136870434,"Adequate stock"
"Namisindwa District",2022,32,89633,825,5272.52941176471,6.39094474153298,"Understock"
"Namisindwa District",2022,33,236185,917,13893.2352941176,15.1507473218295,"Adequate stock"
"Namisindwa District",2022,34,193638,1062,11390.4705882353,10.7254901960784,"Adequate stock"
"Namisindwa District",2022,35,168017,706,9883.35294117647,13.9990834860857,"Adequate stock"
"Namisindwa District",2022,36,140153,685,8244.29411764706,12.0354658651782,"Adequate stock"
"Namisindwa District",2022,37,151729,859,8925.23529411765,10.390262274875,"Adequate stock"
"Namisindwa District",2022,38,58271,434,3427.70588235294,7.89793982108973,"Understock"
"Namisindwa District",2022,39,92844,374,5461.41176470588,14.6027052532243,"Adequate stock"
"Namisindwa District",2022,40,106765,425,6280.29411764706,14.7771626297578,"Adequate stock"
"Namisindwa District",2022,41,84132,384,4948.94117647059,12.8878676470588,"Adequate stock"
"Namisindwa District",2022,42,70241,436,4131.82352941176,9.4766594711279,"Adequate stock"
"Namisindwa District",2022,43,64162,290,3774.23529411765,13.0146044624746,"Adequate stock"
"Namisindwa District",2022,44,51030,293,3001.76470588235,10.2449307367998,"Adequate stock"
"Namisindwa District",2022,45,112127,351,6595.70588235294,18.7911848500084,"Adequate stock"
"Namisindwa District",2022,46,106307,316,6253.35294117647,19.7890915860015,"Adequate stock"
"Namisindwa District",2022,47,61617,482,3624.52941176471,7.51977056382719,"Understock"
"Namisindwa District",2022,48,100916,504,5936.23529411765,11.7782446311858,"Adequate stock"
"Namisindwa District",2022,49,76555,449,4503.23529411765,10.0294772697498,"Adequate stock"
"Namisindwa District",2022,50,51328,408,3019.29411764706,7.4002306805075,"Understock"
"Namisindwa District",2022,51,69268,256,4074.58823529412,15.9163602941176,"Adequate stock"
"Namisindwa District",2022,52,61274,679,3604.35294117647,5.30832539201247,"Understock"
"Namutumba District",2022,1,75766,2283,4456.82352941176,1.95217850609363,"Understock"
"Namutumba District",2022,2,59073,1662,3474.88235294118,2.09078360586112,"Understock"
"Namutumba District",2022,3,59216,1565,3483.29411764706,2.22574704003007,"Understock"
"Namutumba District",2022,4,66558,1739,3915.17647058824,2.25139532523763,"Understock"
"Namutumba District",2022,5,61596,1628,3623.29411764706,2.22561063737534,"Understock"
"Namutumba District",2022,6,38868,1460,2286.35294117647,1.56599516518936,"Understock"
"Namutumba District",2022,7,10080,1375,592.941176470588,0.431229946524064,"Understock"
"Namutumba District",2022,8,36492,1065,2146.58823529412,2.0155758077879,"Understock"
"Namutumba District",2022,9,38998,1398,2294,1.64091559370529,"Understock"
"Namutumba District",2022,10,50506,2361,2970.94117647059,1.25834018486683,"Understock"
"Namutumba District",2022,11,90836,3904,5343.29411764706,1.36867164898746,"Understock"
"Namutumba District",2022,12,61148,2900,3596.94117647059,1.24032454361055,"Understock"
"Namutumba District",2022,13,69266,2044,4074.47058823529,1.99338091400944,"Understock"
"Namutumba District",2022,14,95941,1867,5643.58823529412,3.02281105264816,"Understock"
"Namutumba District",2022,15,89673,1596,5274.88235294118,3.30506413091552,"Understock"
"Namutumba District",2022,16,81494,1891,4793.76470588235,2.53504215012287,"Understock"
"Namutumba District",2022,17,65288,1641,3840.47058823529,2.34032333225795,"Understock"
"Namutumba District",2022,18,67244,1644,3955.52941176471,2.40603978817804,"Understock"
"Namutumba District",2022,19,49598,1872,2917.52941176471,1.55850930115636,"Understock"
"Namutumba District",2022,20,NA,441,NA,NA,NA
"Namutumba District",2022,21,64532,344,3796,11.0348837209302,"Adequate stock"
"Namutumba District",2022,22,50102,676,2947.17647058824,4.35972850678733,"Understock"
"Namutumba District",2022,23,40602,1589,2388.35294117647,1.50305408507015,"Understock"
"Namutumba District",2022,24,137716,1757,8100.94117647059,4.61066657738793,"Understock"
"Namutumba District",2022,25,284674,2401,16745.5294117647,6.97439792243428,"Understock"
"Namutumba District",2022,26,379976,3162,22351.5294117647,7.068794880381,"Understock"
"Namutumba District",2022,27,210012,2813,12353.6470588235,4.39162710942891,"Understock"
"Namutumba District",2022,28,186190,2452,10952.3529411765,4.46670185202956,"Understock"
"Namutumba District",2022,29,143365,2713,8433.23529411765,3.10845384965634,"Understock"
"Namutumba District",2022,30,144660,3019,8509.41176470588,2.81861933246303,"Understock"
"Namutumba District",2022,31,135882,1836,7993.05882352941,4.35351787773933,"Understock"
"Namutumba District",2022,32,143880,1475,8463.52941176471,5.73798604187438,"Understock"
"Namutumba District",2022,33,107736,1920,6337.41176470588,3.30073529411765,"Understock"
"Namutumba District",2022,34,153002,1258,9000.11764705882,7.15430655569064,"Understock"
"Namutumba District",2022,35,737863,2528,43403.7058823529,17.1691874534624,"Adequate stock"
"Namutumba District",2022,36,245273,1842,14427.8235294118,7.83269464137446,"Understock"
"Namutumba District",2022,37,256289,2393,15075.8235294118,6.29996804405005,"Understock"
"Namutumba District",2022,38,261633,2621,15390.1764705882,5.87187198420001,"Understock"
"Namutumba District",2022,39,189540,2181,11149.4117647059,5.1120640828546,"Understock"
"Namutumba District",2022,40,282402,2346,16611.8823529412,7.08093876936964,"Understock"
"Namutumba District",2022,41,172377,2180,10139.8235294118,4.65129519697787,"Understock"
"Namutumba District",2022,42,175762,1446,10338.9411764706,7.15002847612074,"Understock"
"Namutumba District",2022,43,141890,1947,8346.47058823529,4.28683646031602,"Understock"
"Namutumba District",2022,44,176227,1865,10366.2941176471,5.55833464753194,"Understock"
"Namutumba District",2022,45,184275,2024,10839.7058823529,5.35558591025343,"Understock"
"Namutumba District",2022,46,217482,747,12793.0588235294,17.1259154264115,"Adequate stock"
"Namutumba District",2022,47,290002,2744,17058.9411764706,6.21681529754759,"Understock"
"Namutumba District",2022,48,357754,3309,21044.3529411765,6.35973192540842,"Understock"
"Namutumba District",2022,49,344781,2882,20281.2352941176,7.03720863779238,"Understock"
"Namutumba District",2022,50,306000,2558,18000,7.03674745895231,"Understock"
"Namutumba District",2022,51,173938,1700,10231.6470588235,6.01861591695502,"Understock"
"Namutumba District",2022,52,198836,2053,11696.2352941176,5.69714334832813,"Understock"
"Napak District",2022,1,465110,1138,27359.4117647059,24.041662359144,"Overstock"
"Napak District",2022,2,432579,851,25445.8235294118,29.901085228451,"Overstock"
"Napak District",2022,3,365586,555,21505.0588235294,38.747853736089,"Overstock"
"Napak District",2022,4,462234,613,27190.2352941176,44.35601189905,"Overstock"
"Napak District",2022,5,324425,386,19083.8235294118,49.4399573300823,"Overstock"
"Napak District",2022,6,192652,483,11332.4705882353,23.4626720253319,"Overstock"
"Napak District",2022,7,349375,564,20551.4705882353,36.4387776387151,"Overstock"
"Napak District",2022,8,473990,1317,27881.7647058824,21.1706641654384,"Overstock"
"Napak District",2022,9,326004,709,19176.7058823529,27.0475400315274,"Overstock"
"Napak District",2022,10,526400,826,30964.7058823529,37.4875373878365,"Overstock"
"Napak District",2022,11,616768,727,36280.4705882353,49.9043611942714,"Overstock"
"Napak District",2022,12,624739,590,36749.3529411765,62.2870388833499,"Overstock"
"Napak District",2022,13,439151,376,25832.4117647059,68.7032227784731,"Overstock"
"Napak District",2022,14,452949,536,26644.0588235294,49.7090649692713,"Overstock"
"Napak District",2022,15,313955,446,18467.9411764706,41.4079398575574,"Overstock"
"Napak District",2022,16,480445,610,28261.4705882353,46.3302796528447,"Overstock"
"Napak District",2022,17,167153,557,9832.52941176471,17.6526560354842,"Adequate stock"
"Napak District",2022,18,362483,356,21322.5294117647,59.8947455386649,"Overstock"
"Napak District",2022,19,223213,648,13130.1764705882,20.262618010167,"Overstock"
"Napak District",2022,20,165619,660,9742.29411764706,14.7610516934046,"Adequate stock"
"Napak District",2022,21,211733,880,12454.8823529412,14.1532754010695,"Adequate stock"
"Napak District",2022,22,193735,924,11396.1764705882,12.3335243188184,"Adequate stock"
"Napak District",2022,23,685643,1754,40331.9411764706,22.9942652089342,"Overstock"
"Napak District",2022,24,413515,2512,24324.4117647059,9.68328493817909,"Adequate stock"
"Napak District",2022,25,521017,2972,30648.0588235294,10.3122674372575,"Adequate stock"
"Napak District",2022,26,807989,2362,47528.7647058823,20.1222543208647,"Overstock"
"Napak District",2022,27,519588,2125,30564,14.3830588235294,"Adequate stock"
